"filename", "language", "Properties", "Groovy", "PowerShell", "Batch", "Markdown", "Java", "YAML", "MCMETA", "JSON", "comment", "blank", "total"
"d:\javaProjects\GravityEngine\targets\forge-1.20.1\build.gradle", "Groovy", 0, 65, 0, 0, 0, 0, 0, 0, 0, 5, 14, 84
"d:\javaProjects\GravityEngine\targets\forge-1.20.1\ci.properties", "Properties", 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"d:\javaProjects\GravityEngine\targets\forge-1.20.1\gradle.properties", "Properties", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\javaProjects\GravityEngine\targets\forge-1.20.1\gradle\wrapper\gradle-wrapper.properties", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\javaProjects\GravityEngine\targets\forge-1.20.1\gradlew.bat", "Batch", 0, 0, 0, 41, 0, 0, 0, 0, 0, 32, 22, 95
"d:\javaProjects\GravityEngine\targets\forge-1.20.1\settings.gradle", "Groovy", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"d:\javaProjects\GravityEngine\targets\forge-1.20.1\src\main\java\cc\sighs\gravityengine\GravityEngineForge.java", "Java", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4, 10
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\build.gradle", "Groovy", 0, 168, 0, 0, 0, 0, 0, 0, 0, 63, 41, 272
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\ci.properties", "Properties", 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\gradle.properties", "Properties", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\gradle\wrapper\gradle-wrapper.properties", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\gradlew.bat", "Batch", 0, 0, 0, 41, 0, 0, 0, 0, 0, 30, 22, 93
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\settings.gradle", "Groovy", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\src\controlTest\java\cc\sighs\gravityengine\controltest\ApiBoundaryChecks.java", "Java", 0, 0, 0, 0, 0, 1022, 0, 0, 0, 58, 108, 1188
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\src\controlTest\java\cc\sighs\gravityengine\controltest\ClientBodyStateSendChecks.java", "Java", 0, 0, 0, 0, 0, 72, 0, 0, 0, 1, 4, 77
"d:\javaProjects\GravityEngine\targets\neoforge-1.21.1\src\controlTest\java\cc\sighs\gravityengine\controltest\ClientControlBoundaryChecks.java", "Java", 0, 0, 0, 0, 0, 212, 0, 0, 0, 4, 8, 224
